Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
2-18-25|n/a,n/a|1|14|gamma-rays Co-60|1.5|grays|External exposure|0.19 Gy/min, single exposure|5 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h p. expos., Hippocampus apoptosis and cell survival|No information on individuals available for this study
2-18-26|n/a,n/a|1|14|gamma-rays Co-60|2|grays|External exposure|0.19 Gy/min, single exposure|3 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|3 h p. expos., Hippocampus apoptosis and cell survival|No information on individuals available for this study
2-18-27|n/a,n/a|1|14|gamma-rays Co-60|2|grays|External exposure|0.19 Gy/min, single exposure|5 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h p. expos., Hippocampus apoptosis and cell survival|No information on individuals available for this study
2-18-28|n/a,n/a|1|14|gamma-rays Co-60|2|grays|External exposure|0.19 Gy/min, single exposure|3 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|9 h p. expos., Hippocampus apoptosis and cell survival|No information on individuals available for this study
2-18-29|n/a,n/a|1|14|gamma-rays Co-60|3|grays|External exposure|0.19 Gy/min, single exposure|5 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h p. expos., Hippocampus apoptosis and cell survival|No information on individuals available for this study
2-18-30|n/a,n/a|1|14|gamma-rays Co-60|4|grays|External exposure|0.19 Gy/min, single exposure|5 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h p. expos., Hippocampus apoptosis and cell survival|No information on individuals available for this study
2-18-31|n/a,n/a|1|14|gamma-rays Co-60|5|grays|External exposure|0.19 Gy/min, single exposure|2 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|3 h p. expos., Hippocampus apoptosis and cell survival|No information on individuals available for this study
2-18-32|n/a,n/a|1|14|gamma-rays Co-60|5|grays|External exposure|0.19 Gy/min, single exposure|5 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h p. expos., Hippocampus apoptosis and cell survival|No information on individuals available for this study
2-18-33|n/a,n/a|1|14|gamma-rays Co-60|6|grays|External exposure|0.19 Gy/min, single exposure|3 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h p. expos., Hippocampus apoptosis and cell survival|No information on individuals available for this study
2-18-34|n/a,n/a|1|14|gamma-rays Co-60|9|grays|External exposure|0.19 Gy/min, single exposure|3 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h p. expos., Hippocampus apoptosis and cell survival|No information on individuals available for this study
2-18-35|n/a,n/a|1|14|gamma-rays Co-60|12|grays|External exposure|0.19 Gy/min, single exposure|3 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h p. expos., Hippocampus apoptosis and cell survival|No information on individuals available for this study
2-18-36|n/a,n/a|1|14|gamma-rays Co-60|5|grays|External exposure|0.19 Gy/min, single exposure|2 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|9 h p. expos., Hippocampus apoptosis and cell survival|No information on individuals available for this study
2-18-37|n/a,n/a|1|14|none (controls)|5|grays|not applicable or not supplied|0.19 Gy/min, single exposure|4 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-38|n/a,n/a|1|14|gamma-rays Co-60|0.1|grays|External exposure|0.19 Gy/min, single exposure|6 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-39|n/a,n/a|1|14|gamma-rays Co-60|0.25|grays|External exposure|0.19 Gy/min, single exposure|6 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-40|n/a,n/a|1|14|gamma-rays Co-60|0.5|grays|External exposure|0.19 Gy/min, single exposure|2 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|3 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-41|n/a,n/a|1|14|gamma-rays Co-60|0.5|grays|External exposure|0.19 Gy/min, single exposure|6 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-42|n/a,n/a|1|14|gamma-rays Co-60|0.5|grays|External exposure|0.19 Gy/min, single exposure|2 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-43|n/a,n/a|1|14|gamma-rays Co-60|1|grays|External exposure|0.19 Gy/min, single exposure|6 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-44|n/a,n/a|1|14|gamma-rays Co-60|1.5|grays|External exposure|0.19 Gy/min, single exposure|6 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-45|n/a,n/a|1|14|gamma-rays Co-60|2|grays|External exposure|0.19 Gy/min, single exposure|6 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-46|n/a,n/a|1|14|gamma-rays Co-60|3|grays|External exposure|0.19 Gy/min, single exposure|3 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-47|n/a,n/a|1|14|gamma-rays Co-60|3|grays|External exposure|0.19 Gy/min, single exposure|6 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-48|n/a,n/a|1|14|gamma-rays Co-60|3|grays|External exposure|0.19 Gy/min, single exposure|2 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|9 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-49|n/a,n/a|1|14|gamma-rays Co-60|4|grays|External exposure|0.19 Gy/min, single exposure|6 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-50|n/a,n/a|1|14|gamma-rays Co-60|5|grays|External exposure|0.19 Gy/min, single exposure|2 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|3 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-51|n/a,n/a|1|14|gamma-rays Co-60|5|grays|External exposure|0.19 Gy/min, single exposure|6 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-52|n/a,n/a|1|14|gamma-rays Co-60|9|grays|External exposure|0.19 Gy/min, single exposure|3 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-53|n/a,n/a|1|14|gamma-rays Co-60|12|grays|External exposure|0.19 Gy/min, single exposure|3 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|6 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
2-18-54|n/a,n/a|1|14|gamma-rays Co-60|5|grays|External exposure|0.19 Gy/min, single exposure|2 (0 in ERA)|Rat|Rat, Sprague-Dawley SPF|Both|Lactation|9 h. p. expos., Cerebellum apoptosis and cell survival|No information on individuals available for this study
