Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
16-3-82|n/a,n/a|1|245|ß-rays|100|grays|External exposure|14 x2 F /4h Sr90 source 22.5 mm 3 Gy/min|11 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-83|n/a,n/a|1|245|ß-rays|105|grays|External exposure|14 x2 F /4h Sr90 source 22.5 mm 3 Gy/min|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-84|n/a,n/a|1|245|ß-rays|110|grays|External exposure|14 x2 F /4h Sr90 source 22.5 mm 3 Gy/min|9 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-85|n/a,n/a|1|245|ß-rays|115|grays|External exposure|14 x2 F /4h Sr90 source 22.5 mm 3 Gy/min|9 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-86|n/a,n/a|1|245|ß-rays|120|grays|External exposure|14 x2 F /4h Sr90 source 22.5 mm 3 Gy/min|8 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-87|n/a,n/a|1|245|ß-rays|125|grays|External exposure|14 x2 F /4h Sr90 source 22.5 mm 3 Gy/min|8 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-88|n/a,n/a|1|245|ß-rays|130|grays|External exposure|14 x2 F /4h Sr90 source 22.5 mm 3 Gy/min|9 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-89|n/a,n/a|1|245|ß-rays|135|grays|External exposure|14 x2 F /4h Sr90 source 22.5 mm 3 Gy/min|9 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-90|n/a,n/a|1|245|ß-rays|32.5|grays|External exposure|14 x2 F /8h + TU 17Gy Sr90 source 22.5 mm 3 Gy/min|11 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-91|n/a,n/a|1|245|ß-rays|35.5|grays|External exposure|14 x2 F /8h + TU 17Gy Sr90 source 22.5 mm 3 Gy/min|12 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-92|n/a,n/a|1|245|ß-rays|38.5|grays|External exposure|14 x2 F /8h + TU 17Gy Sr90 source 22.5 mm 3 Gy/min|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-93|n/a,n/a|1|245|ß-rays|41.5|grays|External exposure|14 x2 F /8h + TU 17Gy Sr90 source 22.5 mm 3 Gy/min|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-94|n/a,n/a|1|245|ß-rays|44.5|grays|External exposure|14 x2 F /8h + TU 17Gy Sr90 source 22.5 mm 3 Gy/min|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-95|n/a,n/a|1|245|ß-rays|47.5|grays|External exposure|14 x2 F /8h + TU 17Gy Sr90 source 22.5 mm 3 Gy/min|10 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-96|n/a,n/a|1|245|ß-rays|38|grays|External exposure|14 x2 F /17h + TU 17Gy Sr90 source 22.5 mm 3 Gy/min|9 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-97|n/a,n/a|1|245|ß-rays|41|grays|External exposure|14 x2 F /17h + TU 17Gy Sr90 source 22.5 mm 3 Gy/min|23 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-98|n/a,n/a|1|245|ß-rays|44|grays|External exposure|14 x2 F /17h + TU 17Gy Sr90 source 22.5 mm 3 Gy/min|23 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-99|n/a,n/a|1|245|ß-rays|47|grays|External exposure|14 x2 F /17h + TU 17Gy Sr90 source 22.5 mm 3 Gy/min|19 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-100|n/a,n/a|1|245|ß-rays|50|grays|External exposure|14 x2 F /17h + TU 17Gy Sr90 source 22.5 mm 3 Gy/min|19 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-101|n/a,n/a|1|245|ß-rays|53|grays|External exposure|14 x2 F /17h + TU 17Gy Sr90 source 22.5 mm 3 Gy/min|19 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-102|n/a,n/a|1|245|ß-rays|32.5|grays|External exposure|14 x2 F /1h + TU 17Gy Sr90 source 22.5 mm 3 Gy/min|12 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
16-3-103|n/a,n/a|1|245|ß-rays|37.5|grays|External exposure|14 x2 F /1h + TU 17Gy Sr90 source 22.5 mm 3 Gy/min|12 (0 in ERA)|Livestock|Pig large white|Female|Unknown|erythema and moist desquamation scored over 9 weeks|No information on individuals available for this study
