Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
1005-44-1|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR 137CS D&E|14 (14 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCINDUSTMOX / NRCMIXEDOXIDES|1005-44-1-754|1|1467|n/a|n/a|n/a|
1005-44-1|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR 137CS D&E|14 (14 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCINDUSTMOX / NRCMIXEDOXIDES|1005-44-1-755|1|1467|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-1|2|669|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-2|2|778|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-60|2|415|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-61|2|416|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-62|2|463|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-67|2|911|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-68|2|433|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-69|2|526|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-70|2|409|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-73|2|428|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-74|2|399|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-75|2|404|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-77|2|513|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-79|2|448|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-80|2|895|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-81|2|389|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-82|2|448|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-425|2|536|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-428|2|533|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-429|2|537|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-431|2|538|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-443|2|530|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-747|2|469|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-6737|2|2543|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-6983|2|2195|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-8714|2|687|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-8717|2|726|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-8722|2|796|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-8724|2|890|n/a|n/a|n/a|
1005-44-2|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR D&E|30 (30 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG /|1005-44-2-8725|2|574|n/a|n/a|n/a|
1005-44-3|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR INJ CLEARANCE|5 (5 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG / YELLOWCAKE URANIUM|1005-44-3-412|3|523|n/a|n/a|n/a|
1005-44-3|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR INJ CLEARANCE|5 (5 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG / YELLOWCAKE URANIUM|1005-44-3-442|3|495|n/a|n/a|n/a|
1005-44-3|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR INJ CLEARANCE|5 (5 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG / YELLOWCAKE URANIUM|1005-44-3-444|3|487|n/a|n/a|n/a|
1005-44-3|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR INJ CLEARANCE|5 (5 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG / YELLOWCAKE URANIUM|1005-44-3-447|3|489|n/a|n/a|n/a|
1005-44-3|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|85SR INJ CLEARANCE|5 (5 in ERA)|Dog|Dog, Beagle|Both|Unknown|NRCURANMLLNG / YELLOWCAKE URANIUM|1005-44-3-521|3|434|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-548|4|2184|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-1601|4|514|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-1606|4|519|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-1610|4|1014|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-1616|4|501|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-1621|4|1005|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-1622|4|750|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-1628|4|987|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-1633|4|732|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-1643|4|724|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2002|4|605|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2009|4|734|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2020|4|2287|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2025|4|944|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2026|4|2493|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2028|4|697|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2029|4|448|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2038|4|1474|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2039|4|1986|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2040|4|439|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2041|4|1467|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2053|4|567|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2055|4|504|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2056|4|1463|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2067|4|2483|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2078|4|491|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2082|4|1963|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2088|4|490|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2091|4|422|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2099|4|2094|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2103|4|2308|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2106|4|430|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2113|4|556|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2123|4|674|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2128|4|928|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2134|4|529|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2137|4|398|n/a|n/a|n/a|
1005-44-4|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90-SRFAP|38 (38 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT /|1005-44-4-2514|4|414|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-3|5|2248|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-45|5|549|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-59|5|923|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-102|5|432|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-110|5|2366|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-129|5|815|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-134|5|4410|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-902|5|525|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-8606|5|2331|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-8608|5|2167|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-8609|5|2160|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-8612|5|2465|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-8613|5|980|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-8614|5|2168|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-8615|5|934|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-8618|5|2366|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-8677|5|2157|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-8678|5|2162|n/a|n/a|n/a|
1005-44-5|n/a,n/a|1|n/a|Undefined||unit code not relevant|not applicable or not supplied|90SRCLRDR|19 (19 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PU44CMDPAT / TRANSURANIC SOLUBILITY|1005-44-5-8683|5|2158|n/a|n/a|n/a|
