Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type|Pathology location|Pathology Description|
13-14-1|TCP-mg 0,n/a|1|-9|none (controls)|0|unit code not relevant|not applicable or not supplied|day 13 pregnancy|4 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Organogenese|pregnant 87 d old CBA/S mice, offspring microscopy ovary 28 d age, reproductive capacity|No information on individuals available for this study
13-14-2|TCP-Oil-mg 0,n/a|1|-9|shamexposed|0|unit code not relevant|not applicable or not supplied|in 0.4ml oil, day 13 pregnancy|4 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Organogenese|pregnant 87 d old CBA/S mice, offspring microscopy ovary 28 d age, reproductive capacity|No information on individuals available for this study
13-14-3|TCP-mg 6,n/a|1|-9|tetrachlorobiphenyl|6|milligrams per kg animal|Injection, intravenous|in 0.4ml oil, day 13 pregnancy|3 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Organogenese|pregnant 87 d old CBA/S mice, offspring microscopy ovary 28 d age, reproductive capacity|No information on individuals available for this study
13-14-4|TCP-mg 9,n/a|1|-9|tetrachlorobiphenyl|9|milligrams per kg animal|Injection, intravenous|in 0.4ml oil, day 13 pregnancy|4 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Organogenese|pregnant 87 d old CBA/S mice, offspring microscopy ovary 28 d age, reproductive capacity|No information on individuals available for this study
13-14-5|TCP-mg 12,n/a|1|-9|tetrachlorobiphenyl|12|milligrams per kg animal|Injection, intravenous|in 0.4ml oil, day 13 pregnancy|4 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Organogenese|pregnant 87 d old CBA/S mice, offspring microscopy ovary 28 d age, reproductive capacity|No information on individuals available for this study
13-14-6|TCP-mg 15,n/a|1|-9|tetrachlorobiphenyl|15|milligrams per kg animal|Injection, intravenous|in 0.4ml oil, day 13 pregnancy|4 (0 in ERA)|Mouse|Mouse, CBA/S (CBA/SU)|Female|Organogenese|pregnant 87 d old CBA/S mice, offspring microscopy ovary 28 d age, reproductive capacity|No information on individuals available for this study
