"o","l"
0.41,0.000492281333902754
0.42,0.000518769692857836
0.43,0.000546408238028328
0.44,0.000575230974038617
0.45,0.000605272152126013
0.46,0.000636566241205301
0.47,0.000669147898327812
0.48,0.000703051938609548
0.49,0.000738313304721449
0.5,0.00077496703594359
0.51,0.000813048236909737
0.52,0.000852592046067597
0.53,0.000893633603941214
0.54,0.000936208021238474
0.55,0.000980350346883194
0.56,0.00102609553604561
0.57,0.00107347841820144
0.58,0.00112253366530203
0.59,0.00117329576012865
0.6,0.00122579896485163
0.61,0.00128007728990192
0.62,0.00133616446315798
0.63,0.00139409389955078
0.64,0.00145389867107286
0.65,0.00151561147737078
0.66,0.00157926461676813
0.67,0.00164488995801492
0.68,0.00171251891251481
0.69,0.00178218240735166
0.7,0.00185391085901284
0.71,0.00192773414779778
0.72,0.00200368159305767
0.73,0.00208178192929467
0.74,0.00216206328295614
0.75,0.00224455315031829
0.76,0.00232927837602712
0.77,0.00241626513275875
0.78,0.00250553890166802
0.79,0.00259712445386398
0.8,0.00269104583278538
0.81,0.00278732633766093
0.82,0.00288598850777667
0.83,0.00298705410795661
0.84,0.0030905441147624
0.85,0.00319647870397328
0.86,0.00330487723884106
0.87,0.00341575825943472
0.88,0.00352913947298253
0.89,0.00364503774519138
0.9,0.00376346909245806
0.91,0.00388444867517657
0.92,0.00400799079189246
0.93,0.00413410887448252
0.94,0.0042628154842391
0.95,0.00439412230882886
0.96,0.00452804016016849
0.97,0.00466457897321275
0.98,0.00480374780558692
0.99,0.0049455548380753
1,0.00509000737587117
1.01,0.00523711185066369
1.02,0.00538687382362186
1.03,0.00553929798884607
1.04,0.00569438817790893
1.05,0.00585214736481653
1.06,0.00601257767177871
1.07,0.00617568037568411
1.08,0.00634145591507183
1.09,0.00650990389782301
1.1,0.00668102310948468
1.11,0.00685481152193116
1.12,0.00703126630290126
1.13,0.00721038382556816
1.14,0.00739215967918437
1.15,0.00757658867969435
1.16,0.00776366488095312
1.17,0.00795338158640756
