"o","l"
6.25,0.00371175679009065
6.26,0.00370232174957553
6.27,0.00369293671222976
6.28,0.00368360131241352
6.29,0.00367431518784793
6.3,0.00366507797957768
6.31,0.00365588933193483
6.32,0.00364674889250292
6.33,0.00363765631208207
6.34,0.00362861124465243
6.35,0.00361961334734102
6.36,0.00361066228038667
6.37,0.0036017577071057
6.38,0.0035928992938608
6.39,0.00358408671002581
6.4,0.00357531962795383
6.41,0.00356659772294558
6.42,0.0035579206732175
6.43,0.00354928815987082
6.44,0.00354069986685867
6.45,0.00353215548095913
6.46,0.00352365469174073
6.47,0.00351519719153664
6.48,0.00350678267541354
6.49,0.00349841084114069
6.5,0.0034900813891654
6.51,0.00348179402258071
6.52,0.00347354844709995
6.53,0.00346534437102786
6.54,0.00345718150523375
6.55,0.0034490595631242
6.56,0.0034409782606167
6.57,0.00343293731611274
6.58,0.00342493645047339
6.59,0.00341697538699076
6.6,0.00340905385136623
6.61,0.00340117157168196
6.62,0.00339332827837842
6.63,0.00338552370422895
6.64,0.0033777575843155
6.65,0.00337002965600547
6.66,0.00336233965892734
6.67,0.00335468733494768
6.68,0.00334707242814746
6.69,0.0033394946848012
6.7,0.00333195385335219
6.71,0.00332444968439165
6.72,0.00331698193063604
6.73,0.00330955034690599
6.74,0.00330215469010396
6.75,0.00329479471919521
6.76,0.00328747019518257
6.77,0.00328018088109123
6.78,0.00327292654194387
6.79,0.00326570694474204
6.8,0.00325852185844768
6.81,0.00325137105396051
6.82,0.00324425430410022
6.83,0.00323717138358671
6.84,0.0032301220690226
6.85,0.00322310613887142
6.86,0.00321612337344119
6.87,0.00320917355486594
6.88,0.00320225646708547
6.89,0.00319537189583109
6.9,0.00318851962860396
6.91,0.00318169945466028
6.92,0.00317491116499195
6.93,0.00316815455231134
6.94,0.0031614294110324
6.95,0.00315473553725555
6.96,0.00314807272874978
6.97,0.00314144078493746
6.98,0.00313483950687707
6.99,0.00312826869724715
7,0.00312172816033296
7.01,0.00311521770200606
7.02,0.00310873712971382
7.03,0.00310228625246046
7.04,0.00309586488079374
7.05,0.00308947282679003
7.06,0.00308310990403859
7.07,0.00307677592762756
7.08,0.00307047071412904
7.09,0.0030641940815859
7.1,0.00305794584949628
7.11,0.00305172583880011
7.12,0.00304553387186578
7.13,0.00303936977247537
7.14,0.00303323336581256
7.15,0.00302712447844834
7.16,0.00302104293832721
7.17,0.00301498857475565
7.18,0.00300896121838813
7.19,0.00300296070121453
7.2,0.00299698685654726
7.21,0.00299103951900991
7.22,0.00298511852452311
7.23,0.00297922371029329
7.24,0.00297335491480093
7.25,0.00296751197778733
7.26,0.00296169474024499
7.27,0.00295590304440256
7.28,0.00295013673371701
7.29,0.00294439565285909
7.3,0.00293867964770378
7.31,0.00293298856531806
7.32,0.00292732225395169
7.33,0.00292168056302287
7.34,0.00291606334311108
7.35,0.00291047044594371
7.36,0.0029049017243867
7.37,0.00289935703243386
7.38,0.00289383622519599
7.39,0.00288833915889114
7.4,0.00288286569083468
7.41,0.00287741567942797
7.42,0.0028719889841501
7.43,0.00286658546554629
7.44,0.00286120498522014
7.45,0.00285584740582204
7.46,0.0028505125910411
7.47,0.00284520040559463
7.48,0.00283991071521954
7.49,0.00283464338666306
7.5,0.00282939828767308
7.51,0.00282417528698992
7.52,0.00281897425433525
7.53,0.00281379506040735
7.54,0.00280863757686798
7.55,0.00280350167633714
7.56,0.00279838723238107
7.57,0.0027932941195069
7.58,0.00278822221315315
7.59,0.00278317138968027
7.6,0.00277814152636447
7.61,0.0027731325013876
7.62,0.00276814419383095
