"o","l"
-1.07,1.38415514260998e-11
-1.06,1.38415514260998e-11
-1.05,1.38415514260998e-11
-1.04,1.38415514260998e-11
-1.03,1.38415514260998e-11
-1.02,1.38415514260998e-11
-1.01,1.38415514260998e-11
-1,1.38415514260998e-11
-0.99,1.38415514260998e-11
-0.98,1.38415514260998e-11
-0.97,1.38415514260998e-11
-0.96,1.38415514260998e-11
-0.95,1.38415514260998e-11
-0.94,1.38415514260998e-11
-0.93,1.38415514260998e-11
-0.92,1.38415514260998e-11
-0.91,1.38415514260998e-11
-0.9,1.38415514260998e-11
-0.89,1.38415514260998e-11
-0.88,1.38415514260998e-11
-0.87,1.38415514260998e-11
-0.86,3.98562241891468e-13
-0.85,3.10761458551394e-13
-0.84,2.59685106625635e-13
-0.83,2.33749548761875e-13
-0.82,2.27495333627594e-13
-0.81,2.39942642836600e-13
-0.8,2.74450096767165e-13
-0.79,3.40130644377613e-13
-0.78,4.55593807857571e-13
-0.77,6.56982709847946e-13
-0.76,1.01466165559633e-12
-0.75,1.6679470002782e-12
-0.74,2.89807948655088e-12
-0.73,5.28286075501015e-12
-0.72,1.00260261861156e-11
-0.71,1.96594330193868e-11
-0.7,3.95348060553636e-11
-0.69,8.09681065974623e-11
-0.68,1.67788872100145e-10
-0.67,3.49769986373137e-10
-0.66,7.29649494464119e-10
-0.65,1.51633022589285e-09
-0.64,3.12712372838214e-09
-0.63,6.37922025427464e-09
-0.62,1.28385887143002e-08
-0.61,2.54380364655149e-08
-0.6,4.95409926443408e-08
-0.59,9.47201311934165e-08
-0.58,1.77646503910085e-07
-0.57,3.26650515162161e-07
-0.56,5.88723502254242e-07
-0.55,1.03997681548812e-06
-0.54,1.80085821039912e-06
-0.53,3.05773164867857e-06
-0.52,5.09273922800236e-06
-0.51,8.32416086066065e-06
-0.5,1.33597425692802e-05
-0.49,2.10656497131586e-05
-0.48,3.26537886224149e-05
-0.47,4.97902021329002e-05
-0.46,7.47270579174495e-05
-0.45,0.000110460394743745
-0.44,0.000160915258378141
-0.43,0.000231159140222681
-0.42,0.000327643729772257
-0.41,0.000458473916185095
-0.4,0.000633701742089614
-0.39,0.000865641649457201
-0.38,0.00116920189592252
-0.37,0.00156222550076972
-0.36,0.00206583255042162
-0.35,0.00270475420758659
-0.34,0.00350764738565384
-0.33,0.00450737783412793
-0.32,0.00574125839808214
-0.31,0.00725122853151265
-0.3,0.00908396082586915
-0.29,0.0112908804209031
-0.28,0.0139280837474471
-0.27,0.0170561441517999
-0.26,0.0207397935956677
-0.25,0.0250474718232318
-0.24,0.0300507371267994
-0.23,0.0358235360911722
-0.22,0.0424413333970713
-0.21,0.0499801068340894
-0.2,0.0585152170085292
-0.19,0.0681201657040013
-0.18,0.0788652613171152
-0.17,0.0908162140867246
-0.16,0.104032687794159
-0.15,0.118566838062378
-0.14,0.134461870157964
-0.13,0.151750651148229
-0.12,0.170454412254278
-0.11,0.190581577165872
-0.0999999999999999,0.212126750877625
-0.0899999999999999,0.235069901241124
-0.0800000000000001,0.259375761922784
-0.0700000000000001,0.284993480878248
-0.0600000000000001,0.311856532914121
-0.05,0.33988290856484
-0.04,0.368975584564064
-0.03,0.399023273866051
-0.02,0.429901445727288
-0.01,0.461473599056002
0,0.493592765344666
0.0100000000000002,0.526103211270242
0.02,0.558842305708616
0.0300000000000002,0.591642511656939
0.04,0.624333460540243
0.0499999999999998,0.656744064693479
0.0600000000000001,0.688704623498897
0.0699999999999998,0.720048879706499
0.0800000000000001,0.750615984798877
0.0899999999999999,0.780252335762326
0.1,0.808813250124299
0.11,0.836164451417319
0.12,0.862183343105622
0.13,0.886760055229937
0.14,0.909798254353513
0.15,0.931215713603017
0.16,0.950944645489524
0.17,0.968931805590706
0.18,0.985138379933974
0.19,0.99953967293616
0.2,1.01212461596438
0.21,1.02289511895282
0.22,1.03186528905106
0.23,1.03906054102528
0.24,1.04451662414649
0.25,1.04827858966645
0.26,1.05039972178814
0.27,1.05094045339987
0.28,1.04996728585346
0.29,1.04755172984203
0.3,1.04376928206077
0.31,1.03869844991032
0.32,1.03241983409882
0.33,1.02501527668236
0.34,1.01656707990904
0.35,1.00715729923161
0.36,0.996867112062283
0.37,0.985776262272232
0.38,0.973962579095663
0.39,0.96150156798177
0.4,0.948466070042386
0.41,0.934925986048498
0.42,0.920948060429035
0.43,0.906595720387857
0.44,0.891928965072144
0.45,0.877004299666338
0.46,0.861874709335324
0.47,0.846589668078137
0.48,0.831195177758194
0.49,0.815733832835474
0.5,0.800244906621322
0.51,0.784764455197594
0.52,0.769325435475849
0.53,0.753957834210922
0.54,0.738688805118165
0.55,0.723542811570282
0.56,0.70854177266074
0.57,0.69370521071609
0.58,0.679050398614332
0.59,0.664592505519515
0.6,0.650344739875657
0.61,0.636318488712068
0.62,0.622523452500335
0.63,0.608967774970791
0.64,0.595658167443372
0.65,0.582600027356165
0.66,0.569797550786439
0.67,0.557253838854017
0.68,0.544970997977454
0.69,0.532950234021104
0.7,0.521191940426778
0.71,0.509695780469045
0.72,0.498460763809164
0.73,0.487485317550646
0.74,0.476767352020385
0.75,0.466304321514173
0.76,0.456093280255196
0.77,0.44613093381945
0.78,0.436413686283768
0.79,0.426937683351012
0.8,0.417698851702919
0.81,0.408692934825703
0.82,0.399915525545945
