"o","l"
-0.45,8.68307777536059e-09
-0.44,6.89286957303023e-08
-0.43,4.65726289825725e-07
-0.42,2.69025955531908e-06
-0.41,1.33693178602534e-05
-0.4,5.75876170782416e-05
-0.39,0.000216788853630762
-0.38,0.000719427448209138
-0.37,0.0021231642542313
-0.36,0.00562071250320769
-0.35,0.0134607930536653
-0.34,0.0293989997507301
-0.33,0.0590078343472177
-0.32,0.10963230101392
-0.31,0.189823956356043
-0.3,0.30822832629551
-0.29,0.472090148403528
-0.28,0.68569785481453
-0.27,0.949144070772003
-0.26,1.2577101616533
-0.25,1.60202093259849
-0.24,1.96892390823089
-0.23,2.34289017514042
-0.22,2.70765042819739
-0.21,3.04777799284838
-0.2,3.34999170360995
-0.19,3.60404490093356
-0.18,3.80316252673513
-0.17,3.94406545367705
-0.16,4.02667000904252
-0.15,4.0535711035747
-0.14,4.02941506064054
-0.13,3.96025145735923
-0.12,3.85292963053567
-0.11,3.71458108558512
-0.0999999999999999,3.55220771805532
-0.0899999999999999,3.37237921684391
-0.0800000000000001,3.18103182849122
-0.0700000000000001,2.98335408072474
-0.0600000000000001,2.78374232753482
-0.05,2.58580874677971
-0.04,2.392426004449
-0.03,2.2057951378257
-0.02,2.02752593337122
-0.01,1.85872168635357
0,1.70006257300036
0.0100000000000002,1.55188381569503
0.02,1.41424636695898
0.0300000000000002,1.28699900392515
0.04,1.16983155192452
0.0499999999999998,1.06231952812994
0.0600000000000001,0.963960834735424
0.0699999999999998,0.874205334701618
0.0800000000000001,0.792478212452318
0.0899999999999999,0.718198031908869
0.1,0.650790350285746
0.11,0.58969767460405
0.12,0.534386454858461
0.13,0.484351714759346
0.14,0.439119831767792
0.15,0.39824989000264
0.16,0.361333958152216
0.17,0.327996574570371
0.18,0.297893667901949
0.19,0.270711091866412
0.2,0.246162913863635
0.21,0.223989565236985
0.22,0.203955932680216
0.23,0.185849451579804
0.24,0.169478243275734
0.25,0.154669326337701
0.26,0.14126692143474
0.27,0.129130861222384
0.28,0.118135111824979
0.29,0.108166406968388
0.3,0.0991229935562251
0.31,0.0909134850885574
0.32,0.0834558177229374
0.33,0.0766763027909106
0.34,0.0705087696649824
0.35,0.064893791733581
0.36,0.0597779891273429
0.37,0.0551134015004341
0.38,0.0508569246578091
0.39,0.046969805070319
0.4,0.0434171868396706
0.41,0.0401677058809094
0.42,0.0371931267124208
0.43,0.034468017483535
0.44,0.0319694593092211
0.45,0.0296767864072531
0.46,0.0275713537332898
0.47,0.0256363292604507
0.48,0.0238565082842981
0.49,0.0222181473666373
0.5,0.0207088158797013
0.51,0.0193172631734868
0.52,0.0180332997778672
0.53,0.0168476910623365
0.54,0.0157520620425297
0.55,0.014738812116071
0.56,0.0138010386903213
0.57,0.0129324686990715
0.58,0.0121273972016083
0.59,0.0113806322988867
0.6,0.0106874456681447
0.61,0.0100435281540139
0.62,0.00944494984638695
0.63,0.00888812419204586
0.64,0.008369775703707
0.65,0.0078869108956582
0.66,0.0074367921002382
0.67,0.00701691387482806
0.68,0.00662498171805235
0.69,0.00625889287162324
0.7,0.00591671898265927
0.71,0.00559669043556419
0.72,0.00529718219524262
0.73,0.00501670099130906
0.74,0.00475387372581314
0.75,0.00450743696369822
0.76,0.00427622741900183
0.77,0.00405917331683151
0.78,0.00385528655814912
0.79,0.00366365560504917
0.8,0.00348343901589421
0.81,0.00331385956732688
0.82,0.00315419890361124
0.83,0.00300379267165423
0.84,0.00286202608273571
0.85,0.00272832987159594
0.86,0.00260217660932552
0.87,0.00248307733659189
0.88,0.0023705784937434
0.89,0.00226425911035295
0.9,0.00216372823836681
0.91,0.00206862260548591
0.92,0.00197860446327691
0.93,0.00189335961803411
0.94,0.0018125956271832
0.95,0.00173604014358285
0.96,0.00166343939699828
0.97,0.00159455680014492
0.98,0.00152917166775155
0.99,0.00146707803981521
1,0.00140808359865264
1.01,0.00135200867276522
1.02,0.00129868532039137
1.03,0.00124795648389585
1.04,0.0011996752116501
1.05,0.00115370393953313
1.06,0.00110991382837833
1.07,0.00106818415291419
1.08,0.0010284017361285
1.09,0.000990460427425239
1.1,0.000954260619720572
1.11,0.000919708803137241
1.12,0.000886717151270507
1.13,0.000855203138874033
1.14,0.000825089186538289
1.15,0.000796302332573854
1.16,0.00076877392778259
1.17,0.000742439352662093
1.18,0.000717237754727771
1.19,0.000693111804755259
1.2,0.000670007469864734
1.21,0.000647873803027797
1.22,0.000626662747218933
1.23,0.000606328952815149
1.24,0.000586829608065261
1.25,0.000568124280785923
1.26,0.000550174771288385
1.27,0.000532944975040028
