"o","l"
1.68,0.138708072520055
1.69,0.136833318958556
1.7,0.134993624117
1.71,0.133188209816584
1.72,0.131416316785095
1.73,0.129677204197702
1.74,0.127970149226678
1.75,0.126294446600241
1.76,0.124649408170383
1.77,0.123034362489771
1.78,0.121448654397641
1.79,0.119891644614692
1.8,0.118362709346853
1.81,0.116861239897924
1.82,0.11538664229098
1.83,0.113938336898409
1.84,0.112515758080556
1.85,0.111118353832796
1.86,0.109745585440963
1.87,0.108396927144995
1.88,0.10707186581066
1.89,0.105769900609255
1.9,0.104490542705108
1.91,0.10323331495078
1.92,0.101997751589813
1.93,0.100783397966865
1.94,0.0995898102450943
1.95,0.0984165551306851
1.96,0.0972632096043055
1.97,0.0961293606593944
1.98,0.0950146050471347
1.99,0.0939185490279338
2,0.0928408081292962
2.01,0.0917810069099439
2.02,0.0907387787300121
2.03,0.0897137655272264
2.04,0.0887056175988754
2.05,0.0877139933894723
2.06,0.0867385592839614
2.07,0.0857789894063206
2.08,0.0848349654234603
2.09,0.0839061763542444
2.1,0.0829923183835506
2.11,0.0820930946812073
2.12,0.0812082152257187
2.13,0.0803373966326198
2.14,0.0794803619873754
2.15,0.0786368406826823
2.16,0.0778065682600735
2.17,0.0769892862557252
2.18,0.0761847420503185
2.19,0.0753926887228974
2.2,0.0746128849085716
2.21,0.0738450946600021
2.22,0.0730890873125558
2.23,0.072344637353008
2.24,0.0716115242917433
2.25,0.0708895325383229
2.26,0.0701784512803425
2.27,0.0694780743654984
2.28,0.0687882001867725
2.29,0.0681086315706349
2.3,0.0674391756682142
2.31,0.0667796438493244
2.32,0.0661298515992938
2.33,0.0654896184185071
2.34,0.064858767724584
2.35,0.0642371267571464
2.36,0.063624526485067
2.37,0.0630208015161624
2.38,0.0624257900092525
2.39,0.0618393335885215
2.4,0.061261277260104
2.41,0.0606914693308822
2.42,0.0601297613293654
2.43,0.0595760079286535
2.44,0.0590300668713979
2.45,0.0584917988967069
2.46,0.0579610676689567
2.47,0.0574377397084483
2.48,0.0569216843238394
2.49,0.0564127735463483
2.5,0.0559108820656334
2.51,0.0554158871673383
2.52,0.0549276686722351
2.53,0.0544461088769326
2.54,0.0539710924961027
2.55,0.0535025066061875
2.56,0.0530402405905427
2.57,0.0525841860859811
2.58,0.0521342369306753
2.59,0.0516902891133876
2.6,0.0512522407239855
2.61,0.050819991905202
2.62,0.050393444805641
2.63,0.0499725035339337
2.64,0.0495570741140805
2.65,0.0491470644418903
2.66,0.0487423842425346
2.67,0.0483429450291514
2.68,0.0479486600624803
2.69,0.0475594443115214
2.7,0.0471752144151579
2.71,0.0467958886447338
2.72,0.0464213868675736
2.73,0.0460516305113874
2.74,0.0456865425295642
2.75,0.0453260473673188
2.76,0.0449700709286747
2.77,0.0446185405442517
2.78,0.0442713849398466
2.79,0.043928534205785
2.8,0.0435899197670113
2.81,0.0432554743539135
2.82,0.0429251319738626
2.83,0.0425988278834283
2.84,0.0422764985612776
2.85,0.0419580816817247
2.86,0.0416435160889131
2.87,0.0413327417716339
2.88,0.041025699838722
2.89,0.0407223324950712
2.9,0.0404225830181986
2.91,0.0401263957353774
2.92,0.039833716001315
2.93,0.0395444901763595
2.94,0.0392586656052143
2.95,0.0389761905961716
2.96,0.038697014400819
2.97,0.0384210871942329
2.98,0.0381483600556358
2.99,0.0378787849495028
3,0.0376123147071149
3.01,0.0373489030085332
3.02,0.0370885043650092
3.03,0.036831074101783
3.04,0.0365765683412923
3.05,0.0363249439867703
3.06,0.0360761587062132
3.07,0.0358301709167237
3.08,0.0355869397692135
3.09,0.0353464251334483
3.1,0.035108587583447
3.11,0.0348733883831999
3.12,0.0346407894727268
3.13,0.0344107534544349
3.14,0.0341832435798021
3.15,0.0339582237363474
3.16,0.0337356584349004
3.17,0.0335155127971626
3.18,0.0332977525435383
3.19,0.0330823439812405
3.2,0.0328692539926706
3.21,0.0326584500240409
3.22,0.032449900074268
3.23,0.0322435726840982
3.24,0.032039436925485
3.25,0.0318374623911883
3.26,0.0316376191846156
3.27,0.031439877909878
3.28,0.0312442096620673
3.29,0.031050586017749
3.3,0.0308589790256501
3.31,0.0306693611975713
3.32,0.0304817054994746
3.33,0.0302959853427747
3.34,0.0301121745758233
3.35,0.0299302474755679
3.36,0.0297501787393913
3.37,0.0295719434771326
3.38,0.0293955172032768
3.39,0.0292208758293032
3.4,0.0290479956562123
3.41,0.0288768533671967
3.42,0.0287074260204776
3.43,0.0285396910422898
3.44,0.0283736262200118
3.45,0.0282092096954472
3.46,0.0280464199582437
3.47,0.0278852358394457
3.48,0.0277256365051962
3.49,0.0275676014505509
3.5,0.0274111104934372
3.51,0.0272561437687309
3.52,0.0271026817224614
3.53,0.0269507051061254
3.54,0.0268001949711341
3.55,0.0266511326633626
3.56,0.0265034998178151
3.57,0.0263572783534034
3.58,0.0262124504678244
3.59,0.0260689986325504
3.6,0.025926905587914
3.61,0.0257861543382997
3.62,0.0256467281474288
3.63,0.0255086105337405
3.64,0.0253717852658687
3.65,0.0252362363582024
3.66,0.0251019480665484
3.67,0.0249689048838668
3.68,0.0248370915361026
3.69,0.0247064929780927
3.7,0.0245770943895632
3.71,0.0244488811711941
3.72,0.0243218389407751
3.73,0.0241959535294292
3.74,0.0240712109779109
3.75,0.0239475975329829
3.76,0.0238250996438577
3.77,0.0237037039587139
3.78,0.0235833973212768
3.79,0.0234641667674673
3.8,0.0233459995221184
3.81,0.0232288829957521
3.82,0.0231128047814184
3.83,0.0229977526515986
3.84,0.022883714555167
3.85,0.0227706786144112
3.86,0.022658633122107
3.87,0.0225475665386537
3.88,0.022437467489264
3.89,0.0223283247612003
3.9,0.0222201273010757
3.91,0.0221128642121932
3.92,0.0220065247519484
3.93,0.0219010983292678
3.94,0.0217965745021095
3.95,0.0216929429749985
3.96,0.0215901935966159
3.97,0.0214883163574309
3.98,0.0213873013873769
3.99,0.0212871389535734
4,0.0211878194580839
4.01,0.0210893334357247
4.02,0.0209916715519079
4.03,0.020894824600524
4.04,0.0207987835018679
4.05,0.0207035393006004
4.06,0.0206090831637458
4.07,0.0205154063787316
4.08,0.0204225003514564
4.09,0.020330356604399
4.1,0.0202389667747609
4.11,0.0201483226126405
4.12,0.0200584159792422
4.13,0.019969238845117
4.14,0.0198807832884366
4.15,0.0197930414932948
4.16,0.0197060057480454
4.17,0.0196196684436637
4.18,0.0195340220721423
4.19,0.0194490592249106
4.2,0.0193647725912891
4.21,0.0192811549569646
4.22,0.0191981992024953
4.23,0.0191158983018445
4.24,0.0190342453209374
4.25,0.0189532334162421
4.26,0.0188728558333806
4.27,0.0187931059057584
4.28,0.0187139770532237
4.29,0.0186354627807441
4.3,0.0185575566771137
4.31,0.0184802524136734
4.32,0.018403543743064
4.33,0.0183274244979913
4.34,0.0182518885900196
4.35,0.0181769300083817
4.36,0.0181025428188121
4.37,0.018028721162398
4.38,0.0179554592544524
4.39,0.0178827513834051
4.4,0.0178105919097114
4.41,0.0177389752647836
4.42,0.0176678959499345
4.43,0.0175973485353465
4.44,0.0175273276590492
4.45,0.017457828025923
