Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-13|1|741|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-14|1|792|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-15|1|801|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-16|1|812|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-17|1|813|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-18|1|816|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-19|1|827|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-20|1|829|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-21|1|832|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-22|1|850|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-23|1|852|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-24|1|854|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-25|1|857|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-26|1|861|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-27|1|863|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-28|1|864|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-29|1|865|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-30|1|870|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-31|1|871|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-32|1|887|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-33|1|891|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-34|1|892|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-35|1|897|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-36|1|898|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-37|1|902|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-38|1|905|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-39|1|928|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-40|1|933|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-41|1|934|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-42|1|942|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-43|1|951|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-44|1|952|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-45|1|953|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-46|1|955|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-47|1|960|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-48|1|960|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-49|1|960|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-50|1|962|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-51|1|971|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-52|1|976|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-53|1|978|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-54|1|984|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-55|1|985|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-56|1|989|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-57|1|995|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-58|1|998|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-59|1|998|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-60|1|1010|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-61|1|1016|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-62|1|1024|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-63|1|1030|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-64|1|1031|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-65|1|1034|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-66|1|1039|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-67|1|1048|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-68|1|1050|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-69|1|1060|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-70|1|1068|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-71|1|1069|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-72|1|1071|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-73|1|1089|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-74|1|1090|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-75|1|1096|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-76|1|1100|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-77|1|1119|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-78|1|1122|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-79|1|1128|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-80|1|1130|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-81|1|1135|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-82|1|1137|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-83|1|1139|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-84|1|1151|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-85|1|1155|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-86|1|1169|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-87|1|1170|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-88|1|1170|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-89|1|1177|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-90|1|1184|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-91|1|1185|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-92|1|1186|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-93|1|1198|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-94|1|1201|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-95|1|1205|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-96|1|1209|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-97|1|1216|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-98|1|1232|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-99|1|1236|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-100|1|1236|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-101|1|1257|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-102|1|1257|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-103|1|1264|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-104|1|1268|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-105|1|1275|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-106|1|1284|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-107|1|1284|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-108|1|1292|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-109|1|1302|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-110|1|1304|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-111|1|1304|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-112|1|1311|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-113|1|1314|n/a|n/a|n/a|
1003-28-1|n/a,JO|1| 100|shamexposed|0|grays|External exposure| code J0|120 (120 in ERA)|Mouse|Mouse, B6CF1|Male|Juvenile|120 records survival 904 ± 19 lifespan study|1003-28-1-114|1|1321|n/a|n/a|n/a|
