Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3347|2|759|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3348|2|747|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3355|2|741|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3366|2|764|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3367|2|742|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3368|2|736|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3425|2|1448|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3502|2|813|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3631|2|488|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3645|2|481|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3661|2|477|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3713|2|449|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3714|2|1228|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3733|2|1265|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3807|2|1124|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3824|2|1830|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3825|2|1165|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3871|2|1586|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3874|2|1135|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3893|2|1408|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3897|2|1421|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3903|2|1082|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3906|2|1548|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3912|2|3132|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3917|2|1159|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3919|2|1037|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3924|2|1138|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3926|2|3129|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3944|2|1509|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3956|2|1759|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3958|2|1129|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3968|2|2036|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-3987|2|989|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4014|2|1093|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4017|2|2391|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4028|2|3871|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4035|2|1642|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4036|2|1170|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4038|2|1321|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4039|2|1470|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4047|2|1313|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4048|2|1024|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4049|2|955|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4055|2|1302|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4056|2|1030|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4071|2|940|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4072|2|3113|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4073|2|3257|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4074|2|1659|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4102|2|913|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4107|2|2830|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4108|2|1045|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4118|2|1015|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4119|2|960|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4147|2|999|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4160|2|956|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4161|2|1442|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4163|2|933|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4165|2|2281|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4169|2|822|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4175|2|896|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4180|2|2347|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4194|2|2210|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4195|2|2364|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4203|2|890|n/a|n/a|n/a|
1005-41-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 238PU MONODISPERSED DP|160 (160 in ERA)|Dog|Dog, Beagle|Both|Unknown|38PUDPATTERN / |1005-41-2-4205|2|1543|n/a|n/a|n/a|
