Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
1006-1-1|Control,?|1| n/a|none (controls)||unit code not relevant|not applicable or not supplied| n/a|14 (14 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-1-161|1|n/a|n/a|n/a|n/a|
1006-1-2|?,?|n/a| n/a|n/a||n/a|n/a| n/a|4 (4 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-2-20|2|n/a|n/a|n/a|n/a|
1006-1-2|?,?|n/a| n/a|n/a||n/a|n/a| n/a|4 (4 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-2-21|2|n/a|n/a|n/a|n/a|
1006-1-2|?,?|n/a| n/a|n/a||n/a|n/a| n/a|4 (4 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-2-23|2|n/a|n/a|n/a|n/a|
1006-1-2|?,?|n/a| n/a|n/a||n/a|n/a| n/a|4 (4 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-2-53|2|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-7|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-8|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-9|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-10|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-27|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-28|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-29|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-32|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-33|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-34|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-35|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-36|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-37|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-50|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-51|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-52|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-61|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-62|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-188|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-191|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-305|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-306|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-310|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-311|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-312|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-313|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-327|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-329|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-331|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-333|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-337|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-339|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-341|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-343|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-345|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-349|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-350|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-360|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-362|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-364|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-368|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-370|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-372|3|n/a|n/a|n/a|n/a|
1006-1-3|?,?|n/a| n/a|n/a||n/a|n/a| n/a|44 (44 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-3-374|3|n/a|n/a|n/a|n/a|
1006-1-4|?,?|n/a| n/a|n/a||n/a|n/a| n/a|3 (3 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-4-416|4|n/a|n/a|n/a|n/a|
1006-1-4|?,?|n/a| n/a|n/a||n/a|n/a| n/a|3 (3 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-4-418|4|n/a|n/a|n/a|n/a|
1006-1-4|?,?|n/a| n/a|n/a||n/a|n/a| n/a|3 (3 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-4-420|4|n/a|n/a|n/a|n/a|
1006-1-5|?,?|n/a| n/a|n/a||n/a|n/a| n/a|10 (10 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-5-301|5|n/a|n/a|n/a|n/a|
1006-1-5|?,?|n/a| n/a|n/a||n/a|n/a| n/a|10 (10 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-5-302|5|n/a|n/a|n/a|n/a|
1006-1-5|?,?|n/a| n/a|n/a||n/a|n/a| n/a|10 (10 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-5-303|5|n/a|n/a|n/a|n/a|
1006-1-5|?,?|n/a| n/a|n/a||n/a|n/a| n/a|10 (10 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-5-304|5|n/a|n/a|n/a|n/a|
1006-1-5|?,?|n/a| n/a|n/a||n/a|n/a| n/a|10 (10 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-5-307|5|n/a|n/a|n/a|n/a|
1006-1-5|?,?|n/a| n/a|n/a||n/a|n/a| n/a|10 (10 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-5-308|5|n/a|n/a|n/a|n/a|
1006-1-5|?,?|n/a| n/a|n/a||n/a|n/a| n/a|10 (10 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-5-309|5|n/a|n/a|n/a|n/a|
1006-1-5|?,?|n/a| n/a|n/a||n/a|n/a| n/a|10 (10 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-5-314|5|n/a|n/a|n/a|n/a|
1006-1-5|?,?|n/a| n/a|n/a||n/a|n/a| n/a|10 (10 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-5-335|5|n/a|n/a|n/a|n/a|
1006-1-5|?,?|n/a| n/a|n/a||n/a|n/a| n/a|10 (10 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-5-347|5|n/a|n/a|n/a|n/a|
1006-1-6|?,?|n/a| n/a|n/a||n/a|n/a| n/a|9 (9 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-6-422|6|n/a|n/a|n/a|n/a|
1006-1-6|?,?|n/a| n/a|n/a||n/a|n/a| n/a|9 (9 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-6-430|6|n/a|n/a|n/a|n/a|
1006-1-6|?,?|n/a| n/a|n/a||n/a|n/a| n/a|9 (9 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-6-432|6|n/a|n/a|n/a|n/a|
1006-1-6|?,?|n/a| n/a|n/a||n/a|n/a| n/a|9 (9 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-6-434|6|n/a|n/a|n/a|n/a|
1006-1-6|?,?|n/a| n/a|n/a||n/a|n/a| n/a|9 (9 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-6-436|6|n/a|n/a|n/a|n/a|
1006-1-6|?,?|n/a| n/a|n/a||n/a|n/a| n/a|9 (9 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-6-438|6|n/a|n/a|n/a|n/a|
1006-1-6|?,?|n/a| n/a|n/a||n/a|n/a| n/a|9 (9 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-6-442|6|n/a|n/a|n/a|n/a|
1006-1-6|?,?|n/a| n/a|n/a||n/a|n/a| n/a|9 (9 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-6-466|6|n/a|n/a|n/a|n/a|
1006-1-6|?,?|n/a| n/a|n/a||n/a|n/a| n/a|9 (9 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-6-477|6|n/a|n/a|n/a|n/a|
1006-1-7|?,?|n/a| n/a|n/a||n/a|n/a| n/a|5 (5 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-7-401|7|n/a|n/a|n/a|n/a|
1006-1-7|?,?|n/a| n/a|n/a||n/a|n/a| n/a|5 (5 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-7-402|7|n/a|n/a|n/a|n/a|
1006-1-7|?,?|n/a| n/a|n/a||n/a|n/a| n/a|5 (5 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-7-404|7|n/a|n/a|n/a|n/a|
1006-1-7|?,?|n/a| n/a|n/a||n/a|n/a| n/a|5 (5 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-7-446|7|n/a|n/a|n/a|n/a|
1006-1-7|?,?|n/a| n/a|n/a||n/a|n/a| n/a|5 (5 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|Control group for metabolic and distribution kinetics|1006-1-7-448|7|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-201|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-202|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-203|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-204|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-205|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-206|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-207|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-208|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-209|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-210|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-211|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-212|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-213|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-214|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-215|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-216|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-217|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-218|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-219|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-220|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-221|8|n/a|n/a|n/a|n/a|
1006-1-8|war 0/0,?|n/a| n/a|n/a||n/a|n/a| n/a|43 (43 in ERA)|Monkeys|Rhesus monkey, (Macaca mulatta)|Both|Adult|n/a|1006-1-8-223|8|n/a|n/a|n/a|n/a|
