Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
1005-49-1|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|7 (43 in ERA)|Dog|Dog, Beagle|Both|Unknown|UNDESIGNATED / 90SRFAPUNDESIG|1005-49-1-8304|1|n/a|n/a|n/a|n/a|
1005-49-1|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|7 (43 in ERA)|Dog|Dog, Beagle|Both|Unknown|UNDESIGNATED / 90SRFAPUNDESIG|1005-49-1-8305|1|n/a|n/a|n/a|n/a|
1005-49-1|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|7 (43 in ERA)|Dog|Dog, Beagle|Both|Unknown|UNDESIGNATED / 90SRFAPUNDESIG|1005-49-1-8379|1|n/a|n/a|n/a|n/a|
1005-49-1|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|7 (43 in ERA)|Dog|Dog, Beagle|Both|Unknown|UNDESIGNATED / 90SRFAPUNDESIG|1005-49-1-8380|1|n/a|n/a|n/a|n/a|
1005-49-1|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|7 (43 in ERA)|Dog|Dog, Beagle|Both|Unknown|UNDESIGNATED / 90SRFAPUNDESIG|1005-49-1-8385|1|n/a|n/a|n/a|n/a|
1005-49-1|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|7 (43 in ERA)|Dog|Dog, Beagle|Both|Unknown|UNDESIGNATED / 90SRFAPUNDESIG|1005-49-1-8387|1|n/a|n/a|n/a|n/a|
1005-49-1|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|7 (43 in ERA)|Dog|Dog, Beagle|Both|Unknown|UNDESIGNATED / 90SRFAPUNDESIG|1005-49-1-8390|1|575|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-5036|2|6005|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-5123|2|6045|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-5135|2|6412|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-5139|2|6474|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-5229|2|5827|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-5374|2|6086|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-5542|2|5818|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-5888|2|5778|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-5898|2|5086|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-5913|2|5268|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-5918|2|5788|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-5932|2|6021|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-5957|2|5334|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6122|2|4741|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6175|2|4920|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6198|2|5869|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6245|2|5192|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6284|2|4713|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6287|2|5775|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6311|2|5654|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6341|2|5592|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6350|2|5563|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6363|2|5468|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6367|2|5070|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6377|2|4571|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6453|2|5486|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6685|2|5079|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6686|2|5163|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6704|2|4581|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6767|2|5061|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6858|2|3858|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-6865|2|4526|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-7020|2|4677|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-7125|2|3793|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-7281|2|3962|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-8365|2|2422|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-8367|2|2421|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-8370|2|2406|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-8371|2|1910|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-8372|2|1734|n/a|n/a|n/a|
1005-49-2|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|11 (41 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / |1005-49-2-8574|2|5153|n/a|n/a|n/a|
1005-49-3|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|43 (10 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90 SR RDR|1005-49-3-6130|3|1159|n/a|n/a|n/a|
1005-49-3|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|43 (10 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90 SR RDR|1005-49-3-6224|3|1075|n/a|n/a|n/a|
1005-49-3|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|43 (10 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90 SR RDR|1005-49-3-6770|3|758|n/a|n/a|n/a|
1005-49-3|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|43 (10 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90 SR RDR|1005-49-3-6856|3|589|n/a|n/a|n/a|
1005-49-3|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|43 (10 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90 SR RDR|1005-49-3-6878|3|658|n/a|n/a|n/a|
1005-49-3|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|43 (10 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90 SR RDR|1005-49-3-6879|3|658|n/a|n/a|n/a|
1005-49-3|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|43 (10 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90 SR RDR|1005-49-3-6883|3|643|n/a|n/a|n/a|
1005-49-3|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|43 (10 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90 SR RDR|1005-49-3-6891|3|637|n/a|n/a|n/a|
1005-49-3|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|43 (10 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90 SR RDR|1005-49-3-6897|3|632|n/a|n/a|n/a|
1005-49-3|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|43 (10 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90 SR RDR|1005-49-3-6944|3|565|n/a|n/a|n/a|
1005-49-4|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|41 (20 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90SR RDR|1005-49-4-3431|4|3736|n/a|n/a|n/a|
1005-49-4|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|41 (20 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90SR RDR|1005-49-4-3806|4|3312|n/a|n/a|n/a|
1005-49-4|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|41 (20 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90SR RDR|1005-49-4-6022|4|1428|n/a|n/a|n/a|
1005-49-4|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|41 (20 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90SR RDR|1005-49-4-6023|4|1547|n/a|n/a|n/a|
1005-49-4|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|41 (20 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90SR RDR|1005-49-4-6026|4|1434|n/a|n/a|n/a|
1005-49-4|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|41 (20 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90SR RDR|1005-49-4-6027|4|1547|n/a|n/a|n/a|
1005-49-4|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|41 (20 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90SR RDR|1005-49-4-6227|4|1364|n/a|n/a|n/a|
1005-49-4|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|41 (20 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90SR RDR|1005-49-4-6570|4|1061|n/a|n/a|n/a|
1005-49-4|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|41 (20 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90SR RDR|1005-49-4-6571|4|1059|n/a|n/a|n/a|
1005-49-4|n/a,n/a|1| n/a|X-rays whole body||code was present in 2006 version of db, translation unknown|n/a| 0|41 (20 in ERA)|Dog|Dog, Beagle|Both|Unknown|90SRCLDOG / 90SR RDR|1005-49-4-6575|4|1059|n/a|n/a|n/a|
