Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-999|1|701|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-1019|1|842|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-1030|1|5702|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-1032|1|1398|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-1033|1|1402|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-1073|1|845|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-1090|1|701|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-1092|1|828|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-1134|1|1324|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-1184|1|673|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-1437|1|5787|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-1742|1|390|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-2158|1|488|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-2719|1|1032|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-2759|1|591|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3534|1|130|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3535|1|609|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3536|1|106|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3537|1|97|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3538|1|1555|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3540|1|849|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3541|1|344|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3542|1|152|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3543|1|255|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3544|1|847|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3545|1|213|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3546|1|119|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3572|1|221|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3578|1|89|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3581|1|603|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3582|1|98|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3583|1|90|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3584|1|155|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3585|1|218|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3587|1|3774|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3775|1|607|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3777|1|93|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3783|1|178|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3788|1|95|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-3799|1|92|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-8640|1|3951|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-8706|1|4628|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-8708|1|4431|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-8741|1|4044|n/a|n/a|n/a|
1005-42-1|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CEFAP-SER1 -Ser2 UNDESIG,.SACSER2.|55 (55 in ERA)|Dog|Dog, Beagle|Both|Unknown|39PURIMMSAC / 239PUO2 IMM DP SAC|1005-42-1-8765|1|3538|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-224|2|468|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-225|2|476|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-226|2|427|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-227|2|464|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-228|2|462|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-229|2|463|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-231|2|465|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-232|2|420|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-233|2|462|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-234|2|470|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-235|2|478|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-236|2|723|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-237|2|595|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-238|2|531|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-239|2|416|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-240|2|470|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-241|2|494|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-242|2|1013|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-243|2|463|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-244|2|477|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-254|2|405|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-262|2|744|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-264|2|1001|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-265|2|619|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-270|2|520|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-278|2|737|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-279|2|547|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-287|2|983|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-288|2|504|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-292|2|588|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-293|2|526|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-793|2|864|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-794|2|1114|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-824|2|844|n/a|n/a|n/a|
1005-42-2|n/a,n/a|1| n/a|Undefined||unit code not relevant|not applicable or not supplied| 144CE D&E|87 (87 in ERA)|Dog|Dog, Beagle|Both|Unknown|9PUDPATIMMDG / 239PU02 IMM DP|1005-42-2-832|2|1089|n/a|n/a|n/a|
