Group ID|Group Name|Treatment Sequence|Treatment Age|Treatment Type|Treatment Quantity|Treatment Unit|Treatment Application|Treatment Remarks|No of individuals in study|Species|Strain|Sex|Age|Group Endpoints|Individual ID|Group ID|Age at death|Pathology type |Pathology location|Pathology Description|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-873|91|5811|n/a|n/a|n/a|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-881|91|5377|n/a|n/a|n/a|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-882|91|6116|n/a|n/a|n/a|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-895|91|6081|n/a|n/a|n/a|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-896|91|6480|n/a|n/a|n/a|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-969|91|4927|Disease of liver,Degeneration,Cardiomyopathy,Fibrosis,Congestion, passive chronic,Neoplastic disease,Neoplastic disease, malignant w/evidence of metastasis,Papillary adenocarcinoma, w/evidence of metastasis,Neoplastic disease, malignant,Papillary adenocarcinoma, malignant,Neoplastic disease, malignant w/evidence of metastasis,Hyperplasia, lobular,Papillary adenocarcinoma, w/evidence of metastasis,Hyperplasia, cystic,Adenomyosis,Adenoma, benign,Neoplastic disease, benign,Adrenal cortical adenoma, benign,Neoplastic disease, benign,Cyst, follicular, multiple,Inflammation, chronic,Neoplastic disease, malignant,Cholangiocarcinoma (Bile duct carcinoma), malignant,Neoplastic disease, malignant,Granulosa cell tumor, malignant,Osteoporosis,Disease or syndrome of skeletal system,Disease or syndrome of skeletal system,Osteoporosis,Disease or syndrome of skeletal system,Spondylosis,Degeneration,Disease of liver,Eye disease or syndrome,Cataract,|Liver function failure,Liver,Myocardium of right ventricle,Myocardium of right ventricle,Liver,Mammary gland,Mammary gland #3, right,Mammary gland #3, left,Female breast, left,Mammary gland #5, right,Endometrium,Uterus,Parathyroid gland,Adrenal cortex,Thyroid gland,Glomerulus,Liver,Ovary,Femur,Humerus,Intervetrebral disc,Hepatic parenchymal cell,Crystalline lens,|CATARACTS/EYE, LENS/EYE DISEASE/ (incidental disease11),|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-970|91|5887|Hyperplasia,Fibrosis,Retention of fluid  (Hydronephrosis),Inflammation,Osteoporosis, diffuse,Neoplastic disease, benign,Fibroma, benign,Cholangiocarcinoma (Bile duct carcinoma), malignant,Neoplastic disease, malignant,Cyst, multiloculated/compound,Inflammation, focal/circumscribed/local,Hyperplasia,Bile stasis,Hyperplasia, nodular,Inflammation, chronic,Phthisis bulbi,Leydig cell tumor, uncertain whether benign or malignant,Neoplastic disease, benign,Fibrosis, focal,Hyperplasia,Inflammation, exudative,Hyperplasia, nodular,Melanoma, malignant,Neoplastic disease, malignant,Melanoma, malignant,Neoplastic disease, malignant,Melanoma, malignant,Neoplastic disease, malignant,Inflammation, chronic,Renal failure syndrome,Hernia,Neoplastic disease, benign,Sebaceous adenoma, benign, well differentiated,Spondylosis,Disease or syndrome of skeletal system,Cataract,Eye disease or syndrome,Basal cell tumor, uncertain whether benign or malignant,Neoplastic disease, benign,|Parathyroid gland,Interstitial tissue of kidney,Renal pelvis,Lung,Skeletal bone,Kidney,Liver,Liver,Portal tract,Intrahepatic bile duct,Centrilobular region of liver,Liver,Prostate,Eye, right,Interstitial tissue of testis,Lung Lobe, left apical,Lung Lobe, left apical,Salivary gland,Adrenal cortex,Gum of mandible,Gum of mandible,Gum of mandible,Kidney and pelvis,Perineum,PERIANAL GLAND,Intervetrebral disc,Crystalline lens,Skin of neck,|TUMOR, BASAL CELL/SKIN, NECK/NEOPLASIA/ (incidental disease05),|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-971|91|4991|Inflammation, chronic,Fibroma, benign,Neoplastic disease, benign,Infarct, multiple,Fibrosis, multifocal,Hyperplasia, nodular, multifocal,Neoplastic disease, benign,Leiomyoma, benign,Lymphocytic infiltrate,Cyst, follicular, multiple,Cyst, multiple,Papilloma, benign,Neoplastic disease, benign,Hyperplasia, nodular,Fibroblastic osteosarcoma, malignant,Neoplastic disease, malignant w/evidence of metastasis,Sebaceous adenoma, benign,Neoplastic disease, benign,Papilloma, benign,Neoplastic disease, benign,Degeneration,Degenerative arthropathy,Disease or syndrome of skeletal system,Spondylosis,|Interstitial tissue of kidney,Kidney,Kidney, left,Lung, Interstitial tissue of,Liver,Vagina,Urinary bladder,Ovary,Epoophoron,Skin,Adrenal cortex,Femur, right,Sebaceous gland,Skin of eyelid,Elbow joint,Intervetrebral disc,|SPONDYLOSIS/BONE, VERTEBRAE, C4-6, L2-6/SKELETAL DISEASE/ (incidental disease13),|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-977|91|4994|n/a|n/a|n/a|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-984|91|5177|n/a|n/a|n/a|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-991|91|5394|n/a|n/a|n/a|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-996|91|5583|n/a|n/a|n/a|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-1002|91|5123|n/a|n/a|n/a|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-1003|91|5244|n/a|n/a|n/a|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-1004|91|4878|n/a|n/a|n/a|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-1005|91|5829|n/a|n/a|n/a|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-1035|91|5875|Chromophobe adenoma, benign,Neoplastic disease, benign,Inflammation, ulcerative,Inflammation, exudative,Inflammation, ulcerative,Inflammation, exudative,Inflammation,Inflammation, chronic necrotizing,Osteoarthritis,Degenerative arthropathy,Degenerative arthropathy,Hyperplasia, polypoid,Papillary adenoma, benign,Neoplastic disease, benign,Arteriosclerosis,Valvular regurgitation,Congestion, passive chronic,Hyperplasia, nodular,Hyperplasia, cystic,Hyperplasia, cystic,Depletion,Glomerulonephritis, mesangial proliferative,Necrosis,Fibrosis,Leukocytic maturation alteration, left shift,Cyst, multiloculated/compound,Cyst, multiloculated/compound,Inflammation, exudative, focal/circumscribed/local,Inflammation, necrotizing, focal/circumscribed/local,Seminoma, benign,Neoplastic disease, benign,Leydig cell tumor, uncertain whether benign or malignant,Neoplastic disease, benign,Cataract,Eye disease or syndrome,Spondylosis,Disease or syndrome of skeletal system,|Pituitary anterior lobe (Pars Glandularis),Larynx,Lymph node,Esophagus,Mucous membrane of nose,Lung, Interstitial tissue of,Elbow joint,Elbow joint,Stomach,Lung Lobe, right diaphragmatic,Peripheral pulmonary arteries, all (or many),Tricuspid valve,Liver,Liver,Mucosa of gallbladder,Prostate,Lymphatic follicle of spleen (Spleenic white pulp),Glomerulus,Renal papilla,Renal papilla,Bone marrow,Parathyroid gland,Thyroid gland,Brain stem,Skin of back,Testis, left,Interstitial tissue of testis,Crystalline lens,Intervetrebral disc,|SPONDYLOSIS/BONE, VERTEBRAE, C3-7, T3-5, T 12-S1/SKELETAL DISEASE/ (major contrib. disease01),|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-1036|91|5305|Degeneration, myelin,Protrusion,Spinal cord disease or syndrome,Neoplastic disease, benign,Leydig cell tumor, uncertain whether benign or malignant,Neoplastic disease, benign,Seminoma, benign,Hyperplasia, adenomatous,Neoplastic disease, benign,Hemangioma, benign,Basement membrane thickening, spikes (see M40000K),Hyperplasia, cystic,Degeneration,Hyperplasia, nodular,Cyst,Osteoarthritis,Degenerative arthropathy,Osteopenia,Disease or syndrome of skeletal system,Disease or syndrome of skeletal system,Osteopenia,Cyst,Mesothelioma, uncertain whether benign or malignant,Neoplastic disease, malignant w/evidence of metastasis,Spondylosis,Disease or syndrome of skeletal system,Neoplastic disease, malignant,Papillary adenocarcinoma, malignant,Degenerative arthropathy,Osteoarthritis,Cataract,Eye disease or syndrome,|Cervical spinal cord,Intervetrebral disc,Interstitial tissue of testis,Testis, left,Testis,Popliteal lymph node,Glomerulus,Prostate,Liver,Liver,Intrahepatic bile duct,Femur,Femur,Humerus,Pituitary gland,Pleural cavity,Intervetrebral disc,Lung Lobe, left apical,Elbow joint,Crystalline lens,|CATARACT/EYE, LENS/EYE DISEASE/ (incidental disease14),|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-1042|91|5337|Hypoplasia,Fibrosis,Inflammation,Deposition, calcium,Atrophy,Fibrosis,Synechia, posterior,Cataract,Eye disease or syndrome,Dislocation, incomplete,Degeneration,Cyst, multiple,Atrophy,Lymphocytic infiltrate,Cyst, follicular, multiple,Hyperplasia, diffuse,Tubular adenoma, complex, benign,Neoplastic disease, benign,Neoplastic disease, malignant,Tubular adenocarcinoma, malignant,Neoplastic disease, malignant,Adenocarcinoma, malignant,Inflammation, chronic,Kidney disease,Cataract,Eye disease or syndrome,Neoplastic disease, benign,Fibroma, benign,Neoplastic disease, benign,Basal cell adenoma, benign,Spondylosis,Disease or syndrome of skeletal system,Atrophy,|Bone marrow,Cortex of kidney,Lung, Interstitial tissue of,Alveolar wall,Endocrine pancreas (Islets of Langerhans),Pancreas (Exocrine Pancreas),Eye, right,Crystalline lens,Crystalline lens,Hepatic parenchymal cell,Intrahepatic bile duct,Endocrine pancreas (Islets of Langerhans),Small intestine,Ovarian follicle,Endometrium,Mammary gland #4, right,Mammary gland #5, right,Mammary gland #5, left,Kidney,Renal function, absent,Crystalline lens,Vagina,Skin of eyelid,Intervetrebral disc,Pancreas (Exocrine Pancreas),|ATROPHY, MARKED/PANCREAS, EXOCRINE (major contrib. disease01),|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-1043|91|5249|Inflammation, necrotizing,Inflammation, exudative,Erosion,Inflammation, chronic,Fibroma, benign,Neoplastic disease, benign,Neoplastic disease, benign,Cystadenoma, benign,Mixed tumor (Pleomorphic adenoma), benign,Neoplastic disease, benign,Chondrosarcoma, malignant,Neoplastic disease, malignant,Papillary adenocarcinoma, malignant,Neoplastic disease, malignant,Neoplastic disease, benign,Mixed tumor (Pleomorphic adenoma), benign,Adenocarcinoma, complex, malignant,Neoplastic disease, malignant,Spondylosis,Disease or syndrome of skeletal system,Neoplastic disease, benign,Papilloma, benign,Neoplastic disease, benign,Adenoma, complex, benign,Adenoma, complex, benign,Neoplastic disease, benign,Adenoma, complex, benign,Neoplastic disease, benign,Neoplastic disease, benign,Adenoma, benign,Neoplastic disease, malignant,Papillary adenocarcinoma, malignant,Neoplastic disease, benign,Adenoma, complex, benign,Neoplastic disease, benign,Adenoma, complex, benign,Eye disease or syndrome,Plaque,Adenocarcinoma, complex, malignant,Neoplastic disease, malignant,Neoplastic disease, malignant,Adenocarcinoma, complex, malignant,|Frontal sinus,Lymph node of neck (Cervical lymph node),Nasal septum,Interstitial tissue of kidney,Kidney, left,Ovary,Mammary gland #1, left,Superior nasal turbinate,Mammary gland #5, right,Mammary gland #2, left,Female breast, left,Intervertebral disc of lumbar veterbra,Skin of eyelid,Mammary gland #3, right,Mammary gland #4, right,Mammary gland #5, right,Mammary gland #2, left,Mammary gland #2, left,Mammary gland #3, left,Mammary gland #5, left,Iris,Mammary gland #4, right,Mammary gland #5, right,|ADENOCARCINOMA, COMPLEX/MAMMARY GLAND, R5/NEOPLASIA/ (incidental disease17),|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-1044|91|4899|Inflammation, chronic,Inflammation, chronic,Deposition, amyloid,Thrombus,Infarct,Dilatation,Papillary adenocarcinoma, malignant,Neoplastic disease, malignant,Thrombus,Hyperplasia, nodular,Hyperplasia,Hyperplasia,Neoplastic disease, benign,Fibroma, benign,Hyperplasia, cystic,Hyperplasia,Deposition, amyloid,Amyloidosis,Hyperplasia, lobular,Squamous cell carcinoma, malignant (epidermoid carcinoma),Neoplastic disease, malignant,Inflammation, chronic exudative,Hyperplasia, cystic,Neoplastic disease, malignant,Adenocarcinoma, complex, malignant,Adenoma, complex, benign,Neoplastic disease, benign,Adenoma, complex, benign,Neoplastic disease, benign,Tubular adenocarcinoma, malignant,Neoplastic disease, malignant,Adenoma, complex, benign,Neoplastic disease, benign,Neoplastic disease, benign,Adenoma, complex, benign,|Lung,Interstitial tissue of kidney,Glomerulus,Pulmonary artery,Lung Lobe, right diaphragmatic,Ventricle,Female breast, right,Spleen,Adrenal cortex,Gum,Bone marrow,Cortex of kidney,Mucosa of gallbladder,Parathyroid gland,Kidney,Renal function, absent,Mammary gland #4, left,Mammary gland #5, left,Endometrium,Endometrium,Mammary gland #5, left,Mammary gland #3, left,Mammary gland #5, right,Mammary gland #5, right,Mammary gland #4, right,Mammary gland #5, right,|ADENOMA, COMPLEX/MAMMARY GLAND, R5/NEOPLASIA/ (incidental disease14),|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-1049|91|4891|Inflammation,Hyperplasia, lobular,Neoplastic disease, benign,Seminoma, benign,Leydig cell tumor, uncertain whether benign or malignant,Neoplastic disease, benign,Inflammation, hemorrhagic,Atrophy,Tubular adenocarcinoma, w/evidence of metastasis,Neoplastic disease, malignant w/evidence of metastasis,Disease or syndrome of skeletal system,Spondylosis,Neoplastic disease, benign,Seminoma, benign,Eye disease or syndrome,Cataract,|Terminal bronchiole and lung,Prostate,Seminiferous tubule,Interstitial tissue of testis,Tracheobronchial lymph node,Lymphatic follicle of spleen (Spleenic white pulp),Colon,Intervetrebral disc,Testis,Crystalline lens,|CATARACT, BILATERAL/EYE, LENS/EYE DISEASE/ (incidental disease01),|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-1050|91|5071|Islet cell carcinoma, w/evidence of metastasis,Neoplastic disease, malignant w/evidence of metastasis,Atrophy,Deposition, amyloid,Inflammation, exudative,Hyperplasia,Inflammation, exudative,Inflammation, exudative,Inflammation, exudative,Inflammation,Trichoepithelioma, benign,Neoplastic disease, benign,Neoplastic disease, malignant,Papillary adenocarcinoma, malignant,Neoplastic disease, malignant,Tubular adenocarcinoma, complex, malignant,Inflammation, fibrinoid necrotizing,Eye disease or syndrome,Cataract,Plaque,Eye disease or syndrome,Neoplastic disease, benign,Mixed tumor (Pleomorphic adenoma), benign,Neoplastic disease, benign,Mixed tumor (Pleomorphic adenoma), benign,|Endocrine pancreas (Islets of Langerhans),Endocrine pancreas (Islets of Langerhans),Glomerulus,Mesenteric lymph node,Bone marrow,Pleural cavity,Mediastinal lymph node,Tracheobronchial lymph node,Terminal bronchiole and lung,Skin of neck,Female breast, right,Female breast, right,Small intestine,Crystalline lens,Iris, left eye,Mammary gland #5, left,Mammary gland #2, left,|MIXED MAMMARY TUMOR, BENIGN/MAMMARY GLAND, L2/NEOPLASIA/ (incidental disease04),|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-1058|91|5181|Inflammation, acute,Neoplastic disease, benign,Tubular androblastoma (Sertoli Cell Tumor), benign,Leydig cell tumor, uncertain whether benign or malignant,Neoplastic disease, benign,Seminoma, benign,Neoplastic disease, benign,Cyst,Hyperplasia, cystic,Neoplastic disease, malignant,Tubular adenocarcinoma, malignant,Neoplastic disease, benign,Cystadenoma, benign,Inflammation, ulcerative, focal/circumscribed/local,Disease or syndrome of digestive system,Cataract,Eye disease or syndrome,Disease or syndrome of skeletal system,Spondylosis,|Peritoneal cavity,Testis,Interstitial tissue of testis,Testis,Intrahepatic bile duct,Mucosa of gallbladder,Ileum,Kidney,Small intestine,Crystalline lens,Intervetrebral disc,|SPONDYLOSIS/BONE, VERTEBRAE, T 11-12, L 4-5/SKELETAL DISEASE/ (incidental disease02),|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-1119|91|5353|Ankylosing spondylitis,Spondylosis,Inflammation, diffuse,Malacia,Neoplastic disease, benign,Cystadenoma, benign,Neoplastic disease, benign,Leydig cell tumor, uncertain whether benign or malignant,Neoplastic disease, benign,Seminoma, benign,Neoplastic disease, benign,Adrenal cortical adenoma, benign,Hyperplasia,Inflammation,Hyperplasia, focal,Eye disease or syndrome,Cataract,Eye disease or syndrome,Disease or syndrome of central nervous system,Tubular androblastoma (Sertoli Cell Tumor), benign,Neoplastic disease, benign,Cataract,Eye disease or syndrome,Degeneration,Degenerative arthropathy,Dislocation, complete,Intervertebral disk syndrome,|Intervertebral disc of lumbar veterbra,Forelimb, right,Cervical spinal cord,Thyroid gland,Interstitial tissue of testis,Testis, left,Adrenal cortex,Prostate,Glomerulus,Iris, pigmented layer,Crystalline lens,Paralysis,Testis, right,Crystalline lens,Elbow joint,Joint of vertebral column,|LUXATION/BONE, JOINT, INTERVERTEBRAL, C 4-5/INTERVERTEBRAL DISC DISEASE/ (PCOD),|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-1120|91|3761|Inflammation, chronic,Disease of small intestine,Inflammation, granulomatous, focal/circumscribed/local,Inflammation, chronic,Hemosiderosis, (siderosis),Ulcer,Cyst, multiple,Hyperplasia,Glomerulosclerosis,Spondylosis,Disease or syndrome of skeletal system,|Ileum,Lung,Mesenteric lymph node,Liver,Ileum,Aspiration, gastric contents,Ileum,Adrenal gland, zona glomerulosa,Glomerulus,Intervetrebral disc,|SPONDYLOSIS/BONE, VERTEBRAE, C 2-3, L 4-5/SKELETAL DISEASE/ (incidental disease03),|
1005-99-91|n/a,n/a|n/a| n/a|n/a||n/a|n/a| n/a|203 (203 in ERA)|Dog|Dog, Beagle|Both|Unknown|UTAH239PUINJ / 239PU YOUNG ADULT|1005-99-91-1126|91|5004|Neoplastic disease, benign,Fibroma, benign,Inflammation, chronic,Atrophy, focal/circumscribed,Hyperplasia,Hyperplasia, nodular,Degeneration,Inflammation, exudative, focal/circumscribed/local,Neoplastic disease, malignant,Adenocarcinoma, malignant,Neoplastic disease, benign,Papillary adenoma, benign,Carcinoma, complex, malignant,Neoplastic disease, malignant,Hyperplasia, adenomatous,Transitional cell carcinoma, w/evidence of metastasis,Neoplastic disease, malignant w/evidence of metastasis,Neoplastic disease, benign,Neoplastic disease, benign,Adenoma, benign,Adenoma, complex, benign,Hyperplasia, lobular,Hyperplasia, adenomatous,Fibroma, benign,Neoplastic disease, benign,Spondylosis,Disease or syndrome of skeletal system,Neoplastic disease,Cataract,Eye disease or syndrome,Plaque,Eye disease or syndrome,Neoplastic disease,|Vagina,Pulmonary alveoli,Renal tubule,Bone marrow,Spleen,Hepatic parenchymal cell,Liver,Pancreatic acinus,Ovary,Mammary gland #5, right,Mammary gland #5, right,Mucous membrane of nose,Mammary gland #5, left,Mammary gland #5, left,Mammary gland #4, left,Sebaceous gland,Vagina,Intervetrebral disc,Vagina,Crystalline lens,Iris,Mammary gland,|MAMMARY GLAND/NEOPLASIA/ (incidental disease01),|
